Event,Site,Date,Round,White,Black,Result,FinalFEN
FICS rated standard game,FICS freechess.org,2023.01.07,?,mcstorytaller,damouno,0-1,8/8/8/3k3p/pP5P/P7/3K4/5q2 w - - 0 48
FICS rated standard game,FICS freechess.org,2023.01.07,?,StickyPawn,rodnojo,1/2-1/2,8/8/8/8/3K4/8/1k6/8 w - - 0 58
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,mcstorytaller,1-0,5k2/1bR2p1p/1r4p1/p1KpP3/1p3P2/1P6/P3B1PP/8 b - - 11 38
FICS rated standard game,FICS freechess.org,2023.01.07,?,Najma,GriffyJr,0-1,5rk1/ppp2p2/2n1qn1p/6p1/3rP3/5QPP/PP4PN/3RR1K1 w - - 0 22
FICS rated standard game,FICS freechess.org,2023.01.07,?,rodnojo,StickyPawn,1-0,2Q3k1/p1p1q3/8/3Ppnpp/5p2/2P2P1P/PP4P1/4R1K1 b - - 2 32
FICS rated standard game,FICS freechess.org,2023.01.07,?,boeng,damouno,0-1,8/8/8/1p6/1k6/1b6/1K6/8 w - - 2 125
FICS rated standard game,FICS freechess.org,2023.01.07,?,StickyPawn,rodnojo,0-1,8/8/1k6/2r5/8/3K4/8/R1q5 w - - 0 63
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,boeng,0-1,8/1n6/8/8/8/1k6/1q6/K7 w - - 32 78
FICS rated standard game,FICS freechess.org,2023.01.07,?,ArasanX,exeComp,1/2-1/2,5k1r/p1p2p2/1p2p3/2n1P2r/2P5/P1N3P1/1P3KP1/3RR3 b - - 11 33
FICS rated standard game,FICS freechess.org,2023.01.07,?,boeng,damouno,0-1,8/p4b2/1p5p/8/2P3P1/3K2kP/P7/8 w - - 1 45
FICS rated standard game,FICS freechess.org,2023.01.07,?,exeComp,ArasanX,1/2-1/2,r1b3R1/1p1n2p1/p2kN3/5Bp1/8/7Q/P1P1q1KP/8 w - - 15 37
FICS rated standard game,FICS freechess.org,2023.01.07,?,DideIlvanWillem,damouno,1-0,8/p4k1P/3b4/2p5/P1K3p1/1PB5/6P1/8 b - - 0 45
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,DideIlvanWillem,1-0,8/8/p7/k2p4/3P3P/Q5K1/PQ6/8 b - - 2 49
FICS rated standard game,FICS freechess.org,2023.01.07,?,konozrout,Limbor,1-0,r2qk2r/pQ1b1ppp/4pn2/3p4/2P5/2P3P1/P3PP1P/R1B1KB1R b KQkq - 2 11
FICS rated standard game,FICS freechess.org,2023.01.07,?,Limbor,pikozrout,0-1,3r2k1/1pp1b1pp/p3b2r/2N1pp1q/1P1n4/P2P1NP1/2Q1PPBP/2R2RK1 w - - 4 18
FICS rated standard game,FICS freechess.org,2023.01.07,?,floare,kunde,1/2-1/2,8/2r1k3/4n3/2pRPp2/1pPp1P1p/1N1P1K1P/8/8 b - - 3 44
FICS rated standard game,FICS freechess.org,2023.01.07,?,kunde,floare,1/2-1/2,8/5k2/p1p2pp1/3p4/P5PP/1P5K/2P1R3/6r1 b - - 8 36
FICS rated standard game,FICS freechess.org,2023.01.07,?,ArasanX,exeComp,1/2-1/2,5rk1/3R2p1/p7/P5N1/5P1P/6K1/r5P1/8 b - - 24 53
FICS rated standard game,FICS freechess.org,2023.01.07,?,dmgrant,Saili,1-0,3r1n2/2Rn3k/pp3p2/4pPp1/PPB1P1P1/4B1K1/4q3/2Q5 b - - 3 49
FICS rated standard game,FICS freechess.org,2023.01.07,?,Betin,kunde,1/2-1/2,5k2/1R1P1P2/5K2/8/8/8/1p2r2p/8 b - - 20 73
FICS rated standard game,FICS freechess.org,2023.01.07,?,kunde,Betin,1-0,6k1/p4ppp/b1p1r3/2b5/8/2B2B2/PPP2PPP/4R1K1 b - - 1 20
FICS rated standard game,FICS freechess.org,2023.01.07,?,IFDStock,Notarious,1/2-1/2,8/8/7k/6p1/2bK2P1/2B2P2/8/8 b - - 100 95
FICS rated standard game,FICS freechess.org,2023.01.07,?,SRCorney,rodnojo,0-1,6k1/p4pp1/2n4B/3p2Q1/2pP4/2P4P/2B1r2q/R6K w - - 2 27
FICS rated standard game,FICS freechess.org,2023.01.07,?,ChessRotull,dapuntos,0-1,6rk/p6p/5p2/4bQ2/6r1/1P5q/5RBP/7K w - - 0 42
FICS rated standard game,FICS freechess.org,2023.01.07,?,rodnojo,SRCorney,1-0,2kr3r/4bpp1/pnQ1p1b1/qp5p/3P1BnP/1BN3N1/PP4P1/K2R3R b - - 4 21
FICS rated standard game,FICS freechess.org,2023.01.07,?,SRCorney,rodnojo,0-1,6rk/Q6p/1p6/2p2p2/8/3P3N/P5q1/5R1K w - - 1 37
FICS rated standard game,FICS freechess.org,2023.01.07,?,Slek,KnightMeKing,1-0,2br3r/p3k1p1/1p2NpBp/2q5/2P1Q3/P7/5PPP/2R1R1K1 b - - 0 24
FICS rated standard game,FICS freechess.org,2023.01.07,?,floare,kunde,1/2-1/2,5K2/3k1P2/6r1/8/8/8/8/8 w - - 0 67
FICS rated standard game,FICS freechess.org,2023.01.07,?,KnightMeKing,Slek,0-1,8/1p4kp/p5p1/4Np1n/1P2pP2/P5PP/3r1K2/8 w - - 3 36
FICS rated standard game,FICS freechess.org,2023.01.07,?,StickyPawn,KnightMeKing,1-0,3r1rk1/3n2n1/ppb3pQ/4Pp2/2BBpP2/2N3P1/PqP2R1K/3R4 b - - 1 26
FICS rated standard game,FICS freechess.org,2023.01.07,?,kunde,floare,1-0,2krr3/ppp2ppp/8/5qQ1/6nB/2N5/PPP2PPP/R4RK1 b - - 4 15
FICS rated standard game,FICS freechess.org,2023.01.07,?,floare,kunde,0-1,8/6b1/pNkN2p1/2P4p/1P1p1P2/6PK/1P2p3/8 w - - 2 41
FICS rated standard game,FICS freechess.org,2023.01.07,?,KnightMeKing,StickyPawn,0-1,6k1/p6p/3P2p1/1Pp5/3b3r/1P6/P3p1P1/1R5K w - - 1 29
FICS rated standard game,FICS freechess.org,2023.01.07,?,SRCorney,MichailovA,1-0,1k5r/1p3R1p/pq4p1/2b1Q3/8/2P5/PP3PPP/5RK1 b - - 1 25
FICS rated standard game,FICS freechess.org,2023.01.07,?,Betin,Boobyslegacy,1-0,7k/6Q1/5K2/8/8/8/8/8 b - - 8 71
FICS rated standard game,FICS freechess.org,2023.01.07,?,Ruvarashe,exeComp,0-1,2b2rk1/1pp1qppp/2n2n2/4p3/2P1P3/rN3NP1/5PBP/R2QR1K1 w - - 0 15
FICS rated standard game,FICS freechess.org,2023.01.07,?,Indrayoga,Slek,1-0,8/p6k/3P2p1/1p6/7Q/5p2/PP3P2/6K1 b - - 0 42
FICS rated standard game,FICS freechess.org,2023.01.07,?,kunde,Betin,0-1,r5k1/pp1q1r1p/2p3p1/4p3/2P5/6PP/PP3P2/3RR1K1 w - - 0 23
FICS rated standard game,FICS freechess.org,2023.01.07,?,Betin,kunde,0-1,r7/2k3pp/2p1pb2/2Pp4/3P4/1p1NPP2/2b1BKPP/2R5 w - - 0 26
FICS rated standard game,FICS freechess.org,2023.01.07,?,kunde,Betin,1-0,6k1/5p1p/6p1/8/2P1P3/2q2P2/Pr2R1PP/3Q2K1 b - - 2 30
FICS rated standard game,FICS freechess.org,2023.01.07,?,hastrman,Indrayoga,1/2-1/2,8/8/6k1/2R5/8/r7/5K2/8 w - - 2 53
FICS rated standard game,FICS freechess.org,2023.01.07,?,exeComp,TheMas,1-0,r2q2kr/ppp1R2p/3p1NpB/2n5/2B4Q/8/PPP2PPP/R5K1 b - - 4 17
FICS rated standard game,FICS freechess.org,2023.01.07,?,Indrayoga,GriffyJr,1/2-1/2,r5k1/2n3pp/4pq2/2p5/2NpP3/3P1PPP/pP4K1/R2Q4 w - - 13 43
FICS rated standard game,FICS freechess.org,2023.01.07,?,Limbor,kamenozrout,0-1,5rk1/pp5p/2pp2p1/3P4/4R3/8/P1B2rK1/R7 w - - 0 26
FICS rated standard game,FICS freechess.org,2023.01.07,?,SpeckEngine,ALLtheTIME,0-1,8/8/8/8/7p/1K6/3R2p1/2r4k w - - 4 65
FICS rated standard game,FICS freechess.org,2023.01.07,?,JaiMan,hastrman,0-1,8/pp3r1k/6pp/6p1/P1Q5/1P5P/6PK/5q2 w - - 0 40
FICS rated standard game,FICS freechess.org,2023.01.07,?,hastrman,JaiMan,0-1,8/2p2p1p/1pBp1k2/p2P1p2/8/r1n3PP/8/7K w - - 2 59
FICS rated standard game,FICS freechess.org,2023.01.07,?,JaiMan,hastrman,1-0,4r1k1/pp3pQp/5p2/2pp1N2/8/qP1P4/2P1BPPP/b5K1 b - - 1 26
FICS rated standard game,FICS freechess.org,2023.01.07,?,hastrman,JaiMan,1-0,1r3rkQ/pR3N2/2pp2q1/8/3PP3/8/2P3PP/5RK1 b - - 4 30
FICS rated standard game,FICS freechess.org,2023.01.07,?,JaiMan,damouno,0-1,8/8/8/8/8/8/kpK5/8 w - - 2 111
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,JaiMan,1-0,4k3/4P1p1/2KP2p1/p5Pp/P6P/8/8/8 w - - 1 44
FICS rated standard game,FICS freechess.org,2023.01.07,?,JaiMan,damouno,0-1,8/8/8/2q1k3/p4b2/P1r2p1P/5K2/2R2Q2 w - - 0 62
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,JaiMan,1-0,4b3/2r2N1B/k3pR2/P2pP3/2pP4/1pB3K1/1P6/5R2 b - - 0 44
FICS rated standard game,FICS freechess.org,2023.01.07,?,JaiMan,damouno,0-1,8/5r1k/8/4P3/P6p/6p1/6Q1/2q3KB w - - 1 56
FICS rated standard game,FICS freechess.org,2023.01.07,?,damouno,JaiMan,1-0,r1bqr1k1/ppn2p2/2p1p1nQ/4P1N1/3PB3/2P5/PP4PP/R4RK1 b - - 2 18
FICS rated standard game,FICS freechess.org,2023.01.06,?,SpeckEngine,Indrayoga,1-0,rnbqk2r/p2p1ppp/1p2pn2/b1p3B1/2PP4/PQN2N2/1P2PPPP/R3KB1R b KQkq - 2 7
FICS rated standard game,FICS freechess.org,2023.01.06,?,damouno,mcstorytaller,0-1,5k2/8/R4p2/1p4n1/1P4Pp/P3R2P/3r1K2/3q4 w - - 2 46
FICS rated standard game,FICS freechess.org,2023.01.06,?,mcstorytaller,damouno,0-1,7Q/8/8/5pk1/4p3/3p2K1/5P2/6qr w - - 3 68
FICS rated standard game,FICS freechess.org,2023.01.06,?,ArasanX,Notarious,1/2-1/2,8/1Q6/8/p6P/6PK/8/4kpq1/8 w - - 100 153
FICS rated standard game,FICS freechess.org,2023.01.06,?,Aromas,dmgrant,1-0,8/7b/7P/1p6/2p2p1R/2P2P2/PP3kP1/K7 b - - 1 46
FICS rated standard game,FICS freechess.org,2023.01.06,?,MFajri,konozrout,0-1,8/8/8/p5pp/P1rpk3/6P1/R1P2PK1/8 w - - 0 41
FICS rated standard game,FICS freechess.org,2023.01.06,?,dmgrant,SRCorney,1-0,6k1/1p1r1p1p/q3p1p1/1QPpP3/3P4/PR5P/6P1/1R4K1 b - - 8 37
FICS rated standard game,FICS freechess.org,2023.01.06,?,Notarious,ArasanX,1/2-1/2,5r2/2kb3R/Q3p3/2p5/3qp2P/5B2/P1P1K3/8 w - - 8 37
FICS rated standard game,FICS freechess.org,2023.01.06,?,ArasanX,Notarious,1/2-1/2,r4r2/1p6/3p2k1/ppq1p3/P3PpQ1/1B2P3/3N2P1/3Nn1K1 b - - 11 40
FICS rated standard game,FICS freechess.org,2023.01.06,?,Notarious,konozrout,1-0,r1q5/1b1r1N1k/2p1p1p1/ppP1B3/3P3R/P4Q2/4RPK1/8 b - - 0 33
FICS rated standard game,FICS freechess.org,2023.01.06,?,SpeckEngine,coolchessteam,0-1,2kr4/pp4pp/4p3/2P5/1PP5/P1q2p2/4BR2/3RK3 w - - 6 28
FICS rated standard game,FICS freechess.org,2023.01.06,?,family,GriffyJr,1-0,2b3k1/p2P3p/2P1nBp1/6Q1/1pN5/1P5P/6BK/1q6 b - - 0 42
FICS rated standard game,FICS freechess.org,2023.01.06,?,Najma,GriffyJr,0-1,8/1ppr1p2/2b2kp1/7p/1PRp1P1P/3P4/4BKP1/8 w - - 0 38
FICS rated standard game,FICS freechess.org,2023.01.06,?,Vortigaunt,rodnojo,0-1,r2qkb1r/5ppp/p2p2n1/4p3/2b5/4B1Q1/PP2NPPP/R3K2R w KQkq - 0 18
FICS rated standard game,FICS freechess.org,2022.11.12,?,keenantey,rodnojo,1-0,8/5pk1/6p1/6p1/2P3P1/1P1p3P/PR4K1/3r4 b - - 1 50
FICS rated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,konozrout,1-0,rk1Q3r/1p2P1pp/3p4/p2B2B1/1q6/5P2/PP3PKP/8 b - - 3 29
FICS rated standard game,FICS freechess.org,2023.01.06,?,konozrout,GoldBarMM,0-1,5B1k/6p1/1p6/p4p2/P5n1/1P1B1pPq/3b3P/7K w - - 0 40
FICS rated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,konozrout,1-0,8/p7/B7/8/1P5K/2k4P/P7/8 b - - 0 50
FICS rated standard game,FICS freechess.org,2023.01.06,?,pikozrout,GoldBarMM,0-1,4r1k1/1p3pp1/2p4p/p1Pp1P2/P2P4/1NPq1rPb/7P/RR4K1 w - - 0 33
FICS rated standard game,FICS freechess.org,2023.01.06,?,konozrout,feligres,1/2-1/2,8/8/1b6/8/5K1k/7B/8/8 b - - 0 90
FICS rated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,pikozrout,1-0,5R1k/5p1p/p2Bp2P/p5p1/P2PB1P1/3bP3/5K2/8 b - - 0 35
FICS rated standard game,FICS freechess.org,2023.01.06,?,pikozrout,GoldBarMM,0-1,8/p4pk1/2p5/2Np2p1/1P6/2P3P1/P6R/1q4K1 w - - 5 35
FICS rated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,pikozrout,1-0,5k2/P1P3p1/5n2/3p3p/8/2P4P/5KP1/5N2 b - - 0 41
FICS unrated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,Notarious,1/2-1/2,8/7k/8/7K/8/8/8/8 w - - 0 69
FICS rated standard game,FICS freechess.org,2023.01.06,?,carmelovita,exeComp,0-1,r1b1k2r/p4p2/2p5/3p4/P3n1N1/1P2PP2/2P1B1P1/R2Q1RKq w kq - 1 22
FICS rated standard game,FICS freechess.org,2023.01.06,?,YurijNone,Aromas,1-0,6k1/p3rp1p/1p3p2/2p5/2R1N1P1/4P2P/P2r1PBK/R7 b - - 0 31
FICS unrated standard game,FICS freechess.org,2023.01.06,?,Notarious,GoldBarMM,1/2-1/2,8/3b1kpp/p4p2/2R1r2P/1pP5/1P1rB1K1/P4P2/7R w - - 9 41
FICS rated standard game,FICS freechess.org,2023.01.06,?,rodnojo,Fente,0-1,4r2k/1p1q4/p6p/3Pp3/PP2Bp2/1r3pP1/5B1P/3RRK2 w - - 3 40
FICS rated standard game,FICS freechess.org,2023.01.06,?,Aromas,YurijNone,1-0,8/8/6R1/2rp1P2/p6k/2bK4/P7/5R2 b - - 1 45
FICS rated standard game,FICS freechess.org,2023.01.06,?,Ruvarashe,exeComp,0-1,r3k2r/p1q2ppp/bpnp1n2/4pPB1/2P1P3/1NP3P1/P3Q1BP/R4RK1 b kq - 3 16
FICS rated standard game,FICS freechess.org,2023.01.06,?,exeComp,Ruvarashe,1-0,7r/2k2Bb1/ppp5/2n1p2p/8/7R/PPP2PP1/3KB3 b - - 0 32
FICS unrated standard game,FICS freechess.org,2023.01.06,?,GoldBarMM,Notarious,1/2-1/2,8/8/3n4/8/4N3/K4k2/8/8 w - - 0 53
FICS rated standard game,FICS freechess.org,2023.01.06,?,Ruvarashe,exeComp,0-1,r2qk2r/p3bppp/bpn1pn2/2p5/4p3/2PP1NP1/PP2QPBP/RNB1R1K1 w kq - 0 10
FICS rated standard game,FICS freechess.org,2023.01.06,?,exeComp,Ruvarashe,1-0,1k1r1r2/1ppb4/8/4p1pp/8/2N1bP1P/PPP1B1P1/1K1R1R2 b - - 8 22
FICS rated standard game,FICS freechess.org,2023.01.06,?,SEPry,konozrout,1-0,8/7R/4kB1P/6p1/2p5/8/1P4K1/8 b - - 0 56
FICS rated standard game,FICS freechess.org,2023.01.06,?,Ruvarashe,exeComp,0-1,rnbqkb1r/pp2pppp/5n2/2p5/8/5NN1/PPPP1PPP/R1BQKB1R w KQkq - 0 6
FICS unrated standard game,FICS freechess.org,2023.01.06,?,exeComp,GoldBarMM,1/2-1/2,6k1/5p2/6p1/p2P4/P1P2QPp/7P/4q3/6K1 b - - 10 68
FICS rated standard game,FICS freechess.org,2023.01.06,?,konozrout,SEPry,0-1,8/7p/8/5p2/r7/5k1K/6p1/6B1 w - - 0 49
FICS rated standard game,FICS freechess.org,2023.01.06,?,SEPry,konozrout,1-0,5rk1/4Rppp/p1p1p3/4Q3/6P1/4P2P/2P2P2/5RK1 b - - 0 28
FICS rated standard game,FICS freechess.org,2023.01.06,?,Notarious,aRabatib,1-0,3q1k2/2r1R1Q1/1p1p1Pp1/p1p2P2/P1b5/2N5/1P4P1/6K1 b - - 3 35
FICS rated standard game,FICS freechess.org,2023.01.06,?,konozrout,SEPry,1-0,1r4k1/2Q2pp1/p1n1b2p/3p4/3P4/3BPN2/P4PPP/1R4K1 b - - 0 21
FICS rated standard game,FICS freechess.org,2023.01.06,?,SEPry,konozrout,0-1,6k1/4n1pp/p2NP3/2Kr4/8/8/7P/8 w - - 4 44
FICS rated standard game,FICS freechess.org,2023.01.06,?,blore,Slek,0-1,8/8/8/5p1p/5Pk1/4K1P1/4N2q/8 w - - 1 47
FICS rated standard game,FICS freechess.org,2023.01.06,?,konozrout,SEPry,1-0,5k2/3r1n2/2q1Np2/pp1R4/4Q3/PP4PP/6K1/3R4 b - - 4 45
FICS rated standard game,FICS freechess.org,2023.01.06,?,Polymorphe,MichailovA,0-1,6Q1/p1p5/P2b2pk/2p4q/3p2K1/5Pp1/8/8 w - - 6 62
FICS rated standard game,FICS freechess.org,2023.01.06,?,GriffySr,RelicDelta,1-0,rn1qrbk1/pp3ppp/2p5/2Pn1b2/2QPN3/3B4/PP1N1PPP/1RB1K2R b K - 6 14
FICS rated standard game,FICS freechess.org,2023.01.06,?,kunde,Betin,1-0,8/7p/5Pp1/8/k5P1/1p1K4/7P/8 b - - 0 43
FICS rated standard game,FICS freechess.org,2023.01.06,?,Polymorphe,MichailovA,0-1,8/p1K4p/2P3p1/6k1/6P1/8/P6P/5q2 w - - 0 41
FICS rated standard game,FICS freechess.org,2023.01.06,?,Betin,kunde,0-1,6k1/1p1N2p1/7p/rpPp1n2/5P2/3K2P1/1b6/8 w - - 0 39
FICS rated standard game,FICS freechess.org,2023.01.06,?,kunde,Betin,1-0,8/4k3/5PK1/7p/p7/P1B3P1/1P6/3b4 b - - 0 62
FICS rated standard game,FICS freechess.org,2023.01.06,?,MichailovA,Polymorphe,1-0,8/1k3pp1/7p/P7/2p5/2N1P1P1/5P1P/R5K1 b - - 0 36
FICS rated standard game,FICS freechess.org,2023.01.06,?,rodnojo,Slek,1-0,6rk/1p5p/2Q5/8/7p/2P1R2Q/2r4P/6RK b - - 0 43
FICS rated standard game,FICS freechess.org,2023.01.06,?,aRabatib,exeComp,0-1,r1b1kb1r/ppp1pppp/2n5/3q4/8/2P2N2/PP1P1PPP/R1BQKB1R b KQkq - 0 6
FICS rated standard game,FICS freechess.org,2023.01.06,?,Limbor,konozrout,0-1,5k1r/5p1p/2Q3p1/8/1r3K2/3q4/PP3P2/5R2 w - - 1 35
FICS rated standard game,FICS freechess.org,2023.01.06,?,exeComp,Wisechill,1-0,r3kb1r/pppb1p2/2n1pq1p/4N3/3P2p1/2PB4/PP3PPP/R1BQR1K1 b kq - 1 11
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,Onetwoothree,1-0,2kr2nr/1pp2ppp/p1p5/2P4b/2q1PB2/2P2P1Q/PP4PP/RN3RK1 b - - 4 14
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,megielszmergiel,1-0,8/8/8/1PRR2pk/r1K5/2P3P1/8/1r6 w - - 9 69
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,IFDStock,1-0,8/1R4p1/4N1k1/r6p/8/5P2/6PK/8 w - - 3 39
FICS rated standard game,FICS freechess.org,2023.01.05,?,IFDStock,Notarious,0-1,8/8/8/pPb5/B4k2/6p1/6K1/8 b - - 1 57
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,exeComp,1-0,7Q/5p2/3p4/5B2/2k5/8/4pKP1/8 w - - 2 62
FICS rated standard game,FICS freechess.org,2023.01.05,?,Fente,StickyPawn,0-1,r6r/ppp2kb1/3P4/3Pppp1/6q1/1NN1B3/PP3P1K/6RR w - - 4 25
FICS rated standard game,FICS freechess.org,2023.01.05,?,exeComp,Notarious,0-1,8/3k1q2/8/1Q6/1K6/3q3p/8/8 b - - 7 90
FICS rated standard game,FICS freechess.org,2023.01.05,?,VictoriaBot,GaiusGracchus,1-0,4r1rk/3R2pR/8/1p3QP1/4q3/8/1PP5/5K2 b - - 0 41
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,exeComp,1/2-1/2,8/8/8/8/3R4/4P3/2k2P2/q3K3 w - - 100 174
FICS rated standard game,FICS freechess.org,2023.01.05,?,GriffyJr,family,1-0,2q2rkb/3nR2Q/2p2p1P/1p4p1/p2P2P1/5NB1/PPP2P2/2K5 b - - 0 27
FICS rated standard game,FICS freechess.org,2023.01.05,?,exeComp,Notarious,1/2-1/2,5k2/1p1b4/2pP1r1p/p1p3p1/P1P3P1/1P2K2P/2B5/3R4 b - - 13 45
FICS rated standard game,FICS freechess.org,2022.12.22,?,joddle,rodnojo,1-0,rn1B2k1/p4pbp/2p1p1p1/7P/2nP2P1/2q2N2/4KPB1/RQR5 b - - 2 22
FICS rated standard game,FICS freechess.org,2023.01.05,?,Notarious,exeComp,1/2-1/2,8/8/3k1K2/5R2/8/8/8/1r6 w - - 100 142
FICS rated standard game,FICS freechess.org,2023.01.05,?,exeComp,Notarious,0-1,8/8/3k4/2p3bP/2K3P1/8/8/8 b - - 0 65
FICS rated standard game,FICS freechess.org,2023.01.05,?,StickyPawn,Boobyslegacy,1-0,6rk/pp2R2Q/2pq1pp1/8/3P2bN/8/PP3PPP/4n1K1 b - - 0 23
FICS rated standard game,FICS freechess.org,2023.01.05,?,Boobyslegacy,StickyPawn,1-0,r1qk3r/pp1b1Bpp/8/3P4/1bQ5/2BP4/PP3P1P/2R1K1NR b K - 2 17
FICS rated standard game,FICS freechess.org,2023.01.05,?,StickyPawn,Boobyslegacy,0-1,1R6/p1p3kp/5Np1/6P1/1bPn1p2/8/P1q4P/2K4R w - - 2 34
FICS rated standard game,FICS freechess.org,2023.01.05,?,keenantey,SafeMode,0-1,6k1/pp3pp1/5n2/5Q2/2Pp4/BP1P2RP/P2q1K2/4r3 w - - 2 32
FICS rated standard game,FICS freechess.org,2023.01.05,?,Fente,kunde,0-1,4r2k/p3q1pp/1p6/5p2/3P4/2R1P1Q1/PP2n1BP/6K1 w - - 2 36
FICS rated standard game,FICS freechess.org,2023.01.05,?,kamenozrout,Fente,1/2-1/2,8/8/P5p1/1P6/R5P1/2R5/2r1r2k/5K2 b - - 8 47
FICS rated standard game,FICS freechess.org,2023.01.05,?,megielszmergiel,exeComp,1/2-1/2,8/8/8/8/5k2/5N2/4K3/8 b - - 0 112
FICS rated standard game,FICS freechess.org,2023.01.05,?,kunde,Fente,1/2-1/2,k7/P7/K7/8/1B6/8/8/8 b - - 2 72
FICS rated standard game,FICS freechess.org,2023.01.05,?,exeComp,megielszmergiel,1/2-1/2,2r3k1/1Q2n3/6p1/4q1P1/8/2P5/P3n3/K1R4R w - - 31 50
FICS rated standard game,FICS freechess.org,2023.01.05,?,dapuntos,paire,0-1,2r5/5pk1/2q1pnpp/8/2NRP3/p5P1/rP3PKP/3R4 w - - 0 29
FICS unrated standard game,FICS freechess.org,2023.01.05,?,GoldBarMM,pikozrout,1-0,3r2k1/pp2r1b1/4pPBR/P1qp4/5P2/2P5/3B2KQ/7R b - - 0 32
FICS rated standard game,FICS freechess.org,2023.01.05,?,megielszmergiel,exeComp,1/2-1/2,8/8/5k2/R6P/5PK1/8/8/7r b - - 90 121
FICS rated standard game,FICS freechess.org,2023.01.05,?,paire,kunde,1-0,5k2/8/4pQ2/1p1p4/p1qP1pP1/2P5/PP3PK1/8 b - - 3 42
FICS rated standard game,FICS freechess.org,2023.01.05,?,kamenozrout,paire,1/2-1/2,3r4/p5k1/1p1K1p2/3PnBp1/6P1/8/PPR5/8 w - - 16 57
FICS rated standard game,FICS freechess.org,2023.01.05,?,Indrayoga,Speyside,0-1,8/p6k/1p6/3n1p2/5P2/3N1KQ1/PPq3P1/4R2r b - - 9 43
FICS rated standard game,FICS freechess.org,2023.01.05,?,Limbor,pikozrout,0-1,2r1kb1r/5ppp/p3pn2/8/PpP5/2q1B1P1/2Q1PPKP/3R4 w k - 1 19
FICS rated standard game,FICS freechess.org,2023.01.05,?,paire,Boobyslegacy,1-0,r3q1k1/pp3R1Q/8/2ppP3/8/2P1b3/PP4PP/5R1K b - - 0 23
FICS rated standard game,FICS freechess.org,2023.01.05,?,pikozrout,GoldBarMM,0-1,5k2/3B1p2/7p/p6P/8/4KN2/8/r6r w - - 0 39
FICS rated standard game,FICS freechess.org,2023.01.05,?,paire,MichaelOgbeide,1-0,5Rk1/r3r3/1p5Q/1P1Pp3/2P1b3/6PP/1q4BK/5R2 b - - 2 42
FICS rated standard game,FICS freechess.org,2023.01.05,?,DideIlvanWillem,paire,0-1,2r3k1/p4pqp/3Qb1p1/8/8/3p1PP1/P1P2K2/7R w - - 0 34
FICS rated standard game,FICS freechess.org,2023.01.05,?,GoldBarMM,pikozrout,1-0,r1bR4/2P3pk/3B4/7p/4Np1P/5P2/5PK1/8 b - - 2 34
FICS rated standard game,FICS freechess.org,2023.01.05,?,rodnojo,kunde,0-1,5b2/5kp1/3P3p/2p2P2/1p1p1B2/5K2/7P/q7 w - - 0 51
FICS rated standard game,FICS freechess.org,2023.01.05,?,pikozrout,GoldBarMM,0-1,8/7p/1p6/2p2kP1/2n4P/p1Pn1p2/N4B2/6K1 w - - 2 51
FICS rated standard game,FICS freechess.org,2023.01.05,?,kunde,rodnojo,1-0,6k1/1p4Q1/p5p1/P2bB2p/8/7P/2q3PK/6r1 b - - 1 43
FICS rated standard game,FICS freechess.org,2022.12.30,?,rodnojo,kunde,1-0,1r4Qk/2q1b1pp/5n1N/2n1p3/4P3/2P4P/3B1PP1/R5K1 b - - 9 33
FICS rated standard game,FICS freechess.org,2023.01.05,?,Indrayoga,hastrman,1-0,6rk/p5Rp/1p6/2p5/2BQ1P2/1P4P1/P7/4R1K1 b - - 0 34
FICS rated standard game,FICS freechess.org,2023.01.05,?,JaiMan,hastrman,1-0,8/8/5k2/5P2/3pR1PP/2bP4/4B1K1/8 b - - 0 71
FICS rated standard game,FICS freechess.org,2023.01.05,?,GriffyJr,HappyPawns,0-1,6k1/5ppp/p3p3/1p2P3/P6b/1Q1Pp1q1/1P2R3/4r2K w - - 0 33
FICS rated standard game,FICS freechess.org,2023.01.05,?,nikst,konozrout,0-1,8/8/5p1k/3p1P2/3P1P2/4K1N1/1b5p/8 w - - 7 76
FICS rated standard game,FICS freechess.org,2023.01.05,?,damouno,KnightMeKing,1-0,R1k2r2/8/1pP1p3/1P1pP3/2nBpNp1/2K1PbP1/8/8 b - - 1 40
FICS rated standard game,FICS freechess.org,2023.01.05,?,MichailovA,dapuntos,0-1,2rq1rk1/pb3pp1/4p3/4n3/Qp2P3/1N1B4/PP3P1P/R3K2R w KQ - 3 20
